original,normalized
happy emotional loving tender joyful candid personal celebratory bride marine uniform wedding dress flowers,"mood: happy, emotional, loving, tender, joyful. style: candid, personal, celebratory. objects: bride, marine, uniform, wedding dress, flowers"
sentimental emotional proud joyful candid intimate realistic man woman uniform hat dress,"mood: sentimental, emotional, proud, joyful. style: candid, intimate, realistic. objects: man, woman, uniform, hat, dress"
busy active everyday neutral candid realistic documentary van man woman furniture trees,"mood: busy, active, everyday, neutral. style: candid, realistic, documentary. objects: van, man, woman, furniture, trees"
playful curious lighthearted domestic candid domestic natural puppy green object man microwave shelf,"mood: playful, curious, lighthearted, domestic. style: candid, domestic, natural. objects: puppy, green object, man, microwave, shelf"
calm everyday ordinary helpful candid realistic outdoor woman car shopping cart person trees,"mood: calm, everyday, ordinary, helpful. style: candid, realistic, outdoor. objects: woman, car, shopping cart, person, trees"
everyday calm ordinary casual candid amateur blurry car people shopping cart groceries trees,"mood: everyday, calm, ordinary, casual. style: candid, amateur, blurry. objects: car, people, shopping cart, groceries, trees"
peaceful helpful ordinary sunny candid natural bright woman child car shopping cart trees,"mood: peaceful, helpful, ordinary, sunny. style: candid, natural, bright. objects: woman, child, car, shopping cart, trees"
calm serene subtle neutral minimal minimalist soft abstract curtain fabric dots pattern texture,"mood: calm, serene, subtle, neutral, minimal. style: minimalist, soft, abstract. objects: curtain, fabric, dots, pattern, texture"
emotional touching overwhelmed compassionate candid documentary realistic boy women masks desk monitor,"mood: emotional, touching, overwhelmed, compassionate. style: candid, documentary, realistic. objects: boy, women, masks, desk, monitor"
emotional comforting poignant intimate candid realistic documentary people masks wall door,"mood: emotional, comforting, poignant, intimate. style: candid, realistic, documentary. objects: people, masks, wall, door"
dark urgent tense nocturnal candid realistic nocturnal ambulance buildings cars person streetlights,"mood: dark, urgent, tense, nocturnal. style: candid, realistic, nocturnal. objects: ambulance, buildings, cars, person, streetlights"
urgent concerned nocturnal somber realistic candid urban ambulance person dog van street,"mood: urgent, concerned, nocturnal, somber. style: realistic, candid, urban. objects: ambulance, person, dog, van, street"
tense urgent somber gritty nighttime urban candid ambulance street buildings cars person,"mood: tense, urgent, somber, gritty. style: nighttime, urban, candid. objects: ambulance, street, buildings, cars, person"
curious attentive sunny lively exploratory candid natural everyday dog leash hand pavement shadows,"mood: curious, attentive, sunny, lively, exploratory. style: candid, natural, everyday. objects: dog, leash, hand, pavement, shadows"
anxious uncertain serious observant bright documentary daylight urban dog leash hospital doors sidewalk,"mood: anxious, uncertain, serious, observant, bright. style: documentary, daylight, urban. objects: dog, leash, hospital, doors, sidewalk"
calm somber concerned quiet cold realistic muted naturalistic person cat water pier trees,"mood: calm, somber, concerned, quiet, cold. style: realistic, muted, naturalistic. objects: person, cat, water, pier, trees"
playful adventurous carefree lively candid natural informal child dog trampoline trees grass,"mood: playful, adventurous, carefree, lively. style: candid, natural, informal. objects: child, dog, trampoline, trees, grass"
playful curious determined wholesome candid outdoor naturalistic child dog trampoline grass trees,"mood: playful, curious, determined, wholesome. style: candid, outdoor, naturalistic. objects: child, dog, trampoline, grass, trees"
joyful playful active relaxed candid natural spontaneous child dog trampoline trees grass,"mood: joyful, playful, active, relaxed. style: candid, natural, spontaneous. objects: child, dog, trampoline, trees, grass"
curious candid thoughtful observant candid natural documentary girl counter chair people dress,"mood: curious, candid, thoughtful, observant. style: candid, natural, documentary. objects: girl, counter, chair, people, dress"
busy focused collaborative helpful candid realistic everyday people trays menus fridge floor,"mood: busy, focused, collaborative, helpful. style: candid, realistic, everyday. objects: people, trays, menus, fridge, floor"
helpful calm focused ordinary candid observational everyday trays papers women refrigerator floor,"mood: helpful, calm, focused, ordinary. style: candid, observational, everyday. objects: trays, papers, women, refrigerator, floor"
tender emotional hopeful reflective candid realistic bright child uniform flag soldiers sky,"mood: tender, emotional, hopeful, reflective. style: candid, realistic, bright. objects: child, uniform, flag, soldiers, sky"
emotional proud poignant heartfelt significant candid documentary natural soldier uniform hand patch sky,"mood: emotional, proud, poignant, heartfelt, significant. style: candid, documentary, natural. objects: soldier, uniform, hand, patch, sky"
happy excited celebratory lighthearted supportive candid bright indoor women hair clipper salon cape hair chair,"mood: happy, excited, celebratory, lighthearted, supportive. style: candid, bright, indoor. objects: women, hair clipper, salon cape, hair, chair"
emotional tender supportive poignant empathetic candid natural intimate women hair clippers cape salon chair,"mood: emotional, tender, supportive, poignant, empathetic. style: candid, natural, intimate. objects: women, hair clippers, cape, salon, chair"
happy joyful playful lively innocent candid bright simple boy girl shirts shorts skirt,"mood: happy, joyful, playful, lively, innocent. style: candid, bright, simple. objects: boy, girl, shirts, shorts, skirt"
happy innocent cheerful lighthearted engaged candid vibrant bright children uniforms stage shoes letters,"mood: happy, innocent, cheerful, lighthearted, engaged. style: candid, vibrant, bright. objects: children, uniforms, stage, shoes, letters"
energetic joyful expressive lively enthusiastic vibrant bright candid children shirt skirt background stage,"mood: energetic, joyful, expressive, lively, enthusiastic. style: vibrant, bright, candid. objects: children, shirt, skirt, background, stage"
joyful lively candid familial candid natural bright people table chairs baby glasses,"mood: joyful, lively, candid, familial. style: candid, natural, bright. objects: people, table, chairs, baby, glasses"
happy joyful warm affectionate cheerful candid natural casual man child woman table chairs,"mood: happy, joyful, warm, affectionate, cheerful. style: candid, natural, casual. objects: man, child, woman, table, chairs"
distressed emotional concerned caring intimate candid natural informal man baby table papers glasses,"mood: distressed, emotional, concerned, caring, intimate. style: candid, natural, informal. objects: man, baby, table, papers, glasses"
happy friendly engaged warm candid informal bright people table chairs menus glasses,"mood: happy, friendly, engaged, warm. style: candid, informal, bright. objects: people, table, chairs, menus, glasses"
loving tender emotional caring candid realistic intimate woman man bed hospital room pillow,"mood: loving, tender, emotional, caring. style: candid, realistic, intimate. objects: woman, man, bed, hospital room, pillow"
happy tender caring intimate candid realistic personal woman man bed cabinet equipment,"mood: happy, tender, caring, intimate. style: candid, realistic, personal. objects: woman, man, bed, cabinet, equipment"
concerned comforting emotional tender distressed candid realistic intimate woman man hospital bed blanket medical equipment,"mood: concerned, comforting, emotional, tender, distressed. style: candid, realistic, intimate. objects: woman, man, hospital bed, blanket, medical equipment"
caring tender intimate supportive emotional candid realistic documentary woman man hospital bed medical equipment bed rail,"mood: caring, tender, intimate, supportive, emotional. style: candid, realistic, documentary. objects: woman, man, hospital bed, medical equipment, bed rail"
calm routine neutral peaceful surveillance realistic daylight person car driveway trees houses,"mood: calm, routine, neutral, peaceful. style: surveillance, realistic, daylight. objects: person, car, driveway, trees, houses"
curious watchful perplexed attentive surveillance candid unedited man car trees house bottle,"mood: curious, watchful, perplexed, attentive. style: surveillance, candid, unedited. objects: man, car, trees, house, bottle"
happy joyful excited hopeful candid domestic celebratory couple christmas tree ultrasound photos stairs ornaments,"mood: happy, joyful, excited, hopeful. style: candid, domestic, celebratory. objects: couple, christmas tree, ultrasound photos, stairs, ornaments"
festive warm comfortable cheerful candid domestic natural woman man christmas tree staircase purse,"mood: festive, warm, comfortable, cheerful. style: candid, domestic, natural. objects: woman, man, christmas tree, staircase, purse"
joyful surprised loving intimate celebratory candid warm festive woman man paper christmas tree staircase,"mood: joyful, surprised, loving, intimate, celebratory. style: candid, warm, festive. objects: woman, man, paper, christmas tree, staircase"
