original,normalized
pleasant calm inviting woman sari folder doorway room natural candid soft,"mood: contentment, calm. style: natural, candid, soft. objects: woman, sari, folder, doorway, room"
happy joyful affectionate warm man woman house saree lamp natural candid bright,"mood: joy, warmth. style: natural, candid, bright. objects: man, woman, house, saree, lamp"
warm candid observant subtle man shirt backpack text cinematic natural close-up,"mood: warmth, candid, focus, calm. style: cinematic, natural, close-up. objects: man, shirt, backpack, text"
joyful happy amused warm man woman shirt blouse background candid realistic warm,"mood: joy, amusement, warmth. style: candid, realistic, warm. objects: man, woman, shirt, blouse, background"
hazy busy expansive muted buildings cars road trees cityscape urban realistic aerial,"mood: hazy, urban, expansive, weariness. style: urban, realistic, aerial. objects: buildings, cars, road, trees, cityscape"
weary genuine muted somber woman bananas string wall doorway candid muted realistic,"mood: weariness, genuine, sadness. style: candid, muted, realistic. objects: woman, bananas, string, wall, doorway"
heartwarming playful domestic calm dog person watering can plants chicken naturalistic muted realistic,"mood: warmth, amusement, domesticity, calm. style: naturalistic, muted, realistic. objects: dog, person, watering can, plants, chicken"
lively generous friendly engaging bustling people plastic bags food stall apron candid realistic observational,"mood: excitement, generous, contentment, engaging. style: candid, realistic, observational. objects: people, plastic bags, food, stall, apron"
contemplative melancholic hazy atmospheric sun antennas satellite dish tree sky cinematic atmospheric silhouetted,"mood: contemplation, sadness, hazy, atmospheric. style: cinematic, atmospheric, silhouetted. objects: sun, antennas, satellite dish, tree, sky"
calm serene neutral uniform blank color screen background flat minimalist solid,"mood: calm, neutral, uniform. style: flat, minimalist, solid. objects: color, screen, background"
joyful heartwarming tender loving baby woman grandmother blanket fan candid domestic casual,"mood: joy, warmth. style: candid, domestic, casual. objects: baby, woman, grandmother, blanket, fan"
happy joyful celebratory proud person graduation cap bouquet flowers blazer candid realistic vibrant,"mood: joy, celebration. style: candid, realistic, vibrant. objects: person, graduation cap, bouquet, flowers, blazer"
emotional touching proud sentimental heartwarming woman graduate flowers cap tassel candid authentic emotional,"mood: poignance, celebration, nostalgia, warmth. style: candid, authentic, emotional. objects: woman, graduate, flowers, cap, tassel"
emotional proud joyful touching women flowers cap gown glasses candid documentary bright,"mood: poignance, celebration, joy. style: candid, documentary, bright. objects: women, flowers, cap, gown, glasses"
joyful emotional celebratory happy proud women flowers graduation cap wheelchair glasses candid vibrant documentary,"mood: joy, poignance, celebration. style: candid, vibrant, documentary. objects: women, flowers, graduation cap, wheelchair, glasses"
happy joyful warm excited loving man child teddy bear gift bag bed candid domestic natural,"mood: joy, warmth, excitement. style: candid, domestic, natural. objects: man, child, teddy bear, gift bag, bed"
joyful excited affectionate boy man gift bag plush toy bed candid domestic warm,"mood: joy, excitement, warmth. style: candid, domestic, warm. objects: boy, man, gift bag, plush toy, bed"
happy joyful excited affectionate man child gift bag paper bed candid domestic warm,"mood: joy, excitement, warmth. style: candid, domestic, warm. objects: man, child, gift bag, paper, bed"
joyful affectionate heartwarming loving boy man teddy bear gift bag headboard candid intimate warm,"mood: joy, warmth. style: candid, intimate, warm. objects: boy, man, teddy bear, gift bag, headboard"
happy joyful warm excited affectionate boy man gift bag stuffed animal bed candid warm personal,"mood: joy, warmth, excitement. style: candid, warm, personal. objects: boy, man, gift bag, stuffed animal, bed"
joyful heartwarming surprised excited tender boy man gift bag teddy bear bed candid domestic warm,"mood: joy, warmth, surprised, excitement. style: candid, domestic, warm. objects: boy, man, gift bag, teddy bear, bed"
formal serious disciplined professional marine uniform hallway door light documentary candid functional,"mood: seriousness, disciplined, informative. style: documentary, candid, functional. objects: marine, uniform, hallway, door, light"
happy emotional loving tender joyful bride marine uniform wedding dress flowers candid personal celebratory,"mood: joy, poignance, warmth. style: candid, personal, celebratory. objects: bride, marine, uniform, wedding dress, flowers"
sentimental emotional proud joyful man woman uniform hat dress candid intimate realistic,"mood: nostalgia, poignance, celebration, joy. style: candid, intimate, realistic. objects: man, woman, uniform, hat, dress"
busy active everyday neutral van man woman furniture trees candid realistic documentary,"mood: urban, excitement, neutral. style: candid, realistic, documentary. objects: van, man, woman, furniture, trees"
playful curious lighthearted domestic puppy green object man microwave shelf candid domestic natural,"mood: amusement, contemplation, joy, domesticity. style: candid, domestic, natural. objects: puppy, green object, man, microwave, shelf"
calm everyday ordinary helpful woman car shopping cart person trees candid realistic outdoor,"mood: calm, neutral, helpful. style: candid, realistic, outdoor. objects: woman, car, shopping cart, person, trees"
everyday calm ordinary casual car people shopping cart groceries trees candid amateur blurry,"mood: neutral, calm. style: candid, amateur, blurry. objects: car, people, shopping cart, groceries, trees"
peaceful helpful ordinary sunny woman child car shopping cart trees candid natural bright,"mood: calm, helpful, neutral, sunny. style: candid, natural, bright. objects: woman, child, car, shopping cart, trees"
calm serene subtle neutral minimal curtain fabric dots pattern texture minimalist soft abstract,"mood: calm, neutral, minimal. style: minimalist, soft, abstract. objects: curtain, fabric, dots, pattern, texture"
emotional touching overwhelmed compassionate boy women masks desk monitor candid documentary realistic,"mood: poignance, vulnerability, warmth. style: candid, documentary, realistic. objects: boy, women, masks, desk, monitor"
emotional comforting poignant intimate people masks wall door candid realistic documentary,"mood: poignance, comforting, romance. style: candid, realistic, documentary. objects: people, masks, wall, door"
dark urgent tense nocturnal ambulance buildings cars person streetlights candid realistic nocturnal,"mood: darkness, urgent, tension, nocturnal. style: candid, realistic, nocturnal. objects: ambulance, buildings, cars, person, streetlights"
urgent concerned nocturnal somber ambulance person dog van street realistic candid urban,"mood: urgent, concerned, nocturnal, sadness. style: realistic, candid, urban. objects: ambulance, person, dog, van, street"
tense urgent somber gritty ambulance street buildings cars person nighttime urban candid,"mood: tension, urgent, sadness, darkness. style: nighttime, urban, candid. objects: ambulance, street, buildings, cars, person"
curious attentive sunny lively exploratory dog leash hand pavement shadows candid natural everyday,"mood: contemplation, focus, sunny, excitement, adventure. style: candid, natural, everyday. objects: dog, leash, hand, pavement, shadows"
anxious uncertain serious observant bright dog leash hospital doors sidewalk documentary daylight urban,"mood: tension, seriousness, focus, joy. style: documentary, daylight, urban. objects: dog, leash, hospital, doors, sidewalk"
calm somber concerned quiet cold person cat water pier trees realistic muted naturalistic,"mood: calm, sadness, concerned, darkness. style: realistic, muted, naturalistic. objects: person, cat, water, pier, trees"
playful adventurous carefree lively child dog trampoline trees grass candid natural informal,"mood: amusement, adventure, contentment, excitement. style: candid, natural, informal. objects: child, dog, trampoline, trees, grass"
playful curious determined wholesome child dog trampoline grass trees candid outdoor naturalistic,"mood: amusement, contemplation, hope, wholesome. style: candid, outdoor, naturalistic. objects: child, dog, trampoline, grass, trees"
joyful playful active relaxed child dog trampoline trees grass candid natural spontaneous,"mood: joy, amusement, excitement, calm. style: candid, natural, spontaneous. objects: child, dog, trampoline, trees, grass"
curious candid thoughtful observant girl counter chair people dress candid natural documentary,"mood: contemplation, candid, focus. style: candid, natural, documentary. objects: girl, counter, chair, people, dress"
busy focused collaborative helpful people trays menus fridge floor candid realistic everyday,"mood: urban, focus, domesticity, helpful. style: candid, realistic, everyday. objects: people, trays, menus, fridge, floor"
